IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
155.248.162.160,2053,2053,true,NRT,Asia Pacific,Tokyo,119,11.94
168.138.213.210,8080,8080,false,NRT,Asia Pacific,Tokyo,119,11.94
158.101.149.71,8080,8080,false,NRT,Asia Pacific,Tokyo,115,11.92
141.147.178.115,8880,8880,false,NRT,Asia Pacific,Tokyo,320,11.91
132.145.112.247,8880,8880,false,NRT,Asia Pacific,Tokyo,79,11.91
141.147.182.76,2096,2096,true,NRT,Asia Pacific,Tokyo,141,11.91
158.101.142.103,8880,8880,false,NRT,Asia Pacific,Tokyo,318,11.91
158.101.154.70,2087,2087,true,NRT,Asia Pacific,Tokyo,106,11.90
151.145.74.199,8880,8880,false,NRT,Asia Pacific,Tokyo,333,11.90
151.145.71.127,80,80,false,NRT,Asia Pacific,Tokyo,113,11.89
132.145.121.247,2086,2086,false,NRT,Asia Pacific,Tokyo,80,11.88
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,103,11.88
155.248.176.98,2096,2096,true,NRT,Asia Pacific,Tokyo,289,11.87
158.179.188.95,2095,2095,false,NRT,Asia Pacific,Tokyo,124,11.86
150.230.222.185,8880,8880,false,NRT,Asia Pacific,Tokyo,330,11.86
158.101.137.74,2095,2095,false,NRT,Asia Pacific,Tokyo,111,11.86
168.138.192.185,8880,8880,false,NRT,Asia Pacific,Tokyo,121,11.86
140.238.54.164,80,80,false,NRT,Asia Pacific,Tokyo,320,11.85
131.186.37.69,2082,2082,false,NRT,Asia Pacific,Tokyo,78,11.85
168.138.196.237,2053,2053,true,NRT,Asia Pacific,Tokyo,116,11.85
150.230.109.138,2082,2082,false,NRT,Asia Pacific,Tokyo,107,11.82
158.101.136.239,2087,2087,true,NRT,Asia Pacific,Tokyo,113,11.82
158.179.188.175,2086,2086,false,NRT,Asia Pacific,Tokyo,111,11.81
132.145.120.118,80,80,false,NRT,Asia Pacific,Tokyo,81,11.80
158.101.150.126,80,80,false,NRT,Asia Pacific,Tokyo,102,11.80
131.186.61.45,80,80,false,NRT,Asia Pacific,Tokyo,94,11.77
141.147.182.70,2082,2082,false,NRT,Asia Pacific,Tokyo,263,11.77
141.147.167.44,2053,2053,true,NRT,Asia Pacific,Tokyo,168,11.76
146.56.175.90,443,443,true,SIN,Asia Pacific,Singapore,146,11.76
138.2.6.15,2087,2087,true,NRT,Asia Pacific,Tokyo,78,11.76
151.145.74.199,2083,2083,true,NRT,Asia Pacific,Tokyo,303,11.73
158.101.146.165,2087,2087,true,NRT,Asia Pacific,Tokyo,256,11.73
158.101.137.74,8080,8080,false,NRT,Asia Pacific,Tokyo,84,11.73
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,189,11.73
150.230.107.197,2086,2086,false,NRT,Asia Pacific,Tokyo,142,11.73
132.145.125.165,2095,2095,false,NRT,Asia Pacific,Tokyo,86,11.73
140.238.59.255,2086,2086,false,NRT,Asia Pacific,Tokyo,242,11.73
132.145.123.143,2083,2083,true,NRT,Asia Pacific,Tokyo,95,11.72
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,322,11.71
138.2.7.72,2053,2053,true,NRT,Asia Pacific,Tokyo,265,11.71
168.138.217.146,2095,2095,false,NRT,Asia Pacific,Tokyo,103,11.71
141.147.182.70,8080,8080,false,NRT,Asia Pacific,Tokyo,261,11.71
138.3.220.4,2095,2095,false,NRT,Asia Pacific,Tokyo,98,11.70
141.147.176.200,8080,8080,false,NRT,Asia Pacific,Tokyo,95,11.70
158.101.65.24,8080,8080,false,NRT,Asia Pacific,Tokyo,307,11.69
150.230.107.94,80,80,false,NRT,Asia Pacific,Tokyo,108,11.69
158.179.176.239,8443,8443,true,NRT,Asia Pacific,Tokyo,101,11.69
158.179.182.19,2082,2082,false,NRT,Asia Pacific,Tokyo,326,11.69
140.238.32.184,2082,2082,false,NRT,Asia Pacific,Tokyo,90,11.68
132.145.120.118,8880,8880,false,NRT,Asia Pacific,Tokyo,289,11.67
150.230.105.53,2082,2082,false,NRT,Asia Pacific,Tokyo,316,11.66
141.147.168.37,2052,2052,false,NRT,Asia Pacific,Tokyo,84,11.66
193.123.251.116,443,443,true,SIN,Asia Pacific,Singapore,108,11.66
158.101.133.129,8443,8443,true,NRT,Asia Pacific,Tokyo,296,11.65
168.138.207.64,2052,2052,false,NRT,Asia Pacific,Tokyo,100,11.64
138.2.19.122,8443,8443,true,NRT,Asia Pacific,Tokyo,322,11.63
158.101.144.189,2052,2052,false,NRT,Asia Pacific,Tokyo,114,11.63
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,347,11.62
158.179.180.233,8080,8080,false,NRT,Asia Pacific,Tokyo,355,11.62
150.230.105.53,2086,2086,false,NRT,Asia Pacific,Tokyo,312,11.61
155.248.166.141,8443,8443,true,NRT,Asia Pacific,Tokyo,273,11.60
138.3.220.4,2096,2096,true,NRT,Asia Pacific,Tokyo,93,11.60
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,291,11.60
138.3.220.4,8443,8443,true,NRT,Asia Pacific,Tokyo,69,11.59
168.138.206.109,2053,2053,true,NRT,Asia Pacific,Tokyo,103,11.58
141.147.174.190,8080,8080,false,NRT,Asia Pacific,Tokyo,306,11.58
138.2.31.251,2096,2096,true,NRT,Asia Pacific,Tokyo,316,11.58
138.2.14.209,8443,8443,true,NRT,Asia Pacific,Tokyo,114,11.56
141.147.160.221,80,80,false,NRT,Asia Pacific,Tokyo,312,11.56
155.248.160.83,2053,2053,true,NRT,Asia Pacific,Tokyo,133,11.56
141.147.181.242,2095,2095,false,NRT,Asia Pacific,Tokyo,80,11.54
150.230.101.13,8080,8080,false,NRT,Asia Pacific,Tokyo,330,11.53
158.179.186.234,8080,8080,false,NRT,Asia Pacific,Tokyo,335,11.53
168.138.205.195,8080,8080,false,NRT,Asia Pacific,Tokyo,284,11.53
168.138.215.188,2087,2087,true,NRT,Asia Pacific,Tokyo,313,11.51
158.101.68.100,2083,2083,true,NRT,Asia Pacific,Tokyo,311,11.49
168.138.207.64,8080,8080,false,NRT,Asia Pacific,Tokyo,114,11.49
168.138.212.184,80,80,false,NRT,Asia Pacific,Tokyo,119,11.48
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,125,11.48
131.186.43.207,8880,8880,false,NRT,Asia Pacific,Tokyo,318,11.48
158.101.137.96,2053,2053,true,NRT,Asia Pacific,Tokyo,324,11.47
158.101.95.113,2095,2095,false,NRT,Asia Pacific,Tokyo,297,11.47
131.186.34.244,2086,2086,false,NRT,Asia Pacific,Tokyo,89,11.47
141.147.181.242,8443,8443,true,NRT,Asia Pacific,Tokyo,167,11.46
140.238.39.21,80,80,false,NRT,Asia Pacific,Tokyo,320,11.46
168.138.213.116,2087,2087,true,NRT,Asia Pacific,Tokyo,102,11.46
158.101.146.160,8880,8880,false,NRT,Asia Pacific,Tokyo,286,11.46
140.238.39.87,80,80,false,NRT,Asia Pacific,Tokyo,280,11.46
151.145.69.174,8080,8080,false,NRT,Asia Pacific,Tokyo,109,11.45
138.2.14.164,8443,8443,true,NRT,Asia Pacific,Tokyo,73,11.45
168.138.205.38,2087,2087,true,NRT,Asia Pacific,Tokyo,281,11.44
158.101.137.74,2083,2083,true,NRT,Asia Pacific,Tokyo,110,11.43
158.101.131.218,2052,2052,false,NRT,Asia Pacific,Tokyo,303,11.42
132.145.112.247,8443,8443,true,NRT,Asia Pacific,Tokyo,311,11.41
168.138.214.62,8880,8880,false,NRT,Asia Pacific,Tokyo,270,11.41
141.147.189.23,2052,2052,false,NRT,Asia Pacific,Tokyo,317,11.41
168.138.207.64,2082,2082,false,NRT,Asia Pacific,Tokyo,124,11.41
140.238.60.71,2087,2087,true,NRT,Asia Pacific,Tokyo,84,11.40
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,119,11.40
152.70.99.218,2086,2086,false,NRT,Asia Pacific,Tokyo,117,11.39
132.145.123.238,2087,2087,true,NRT,Asia Pacific,Tokyo,261,11.38
158.101.159.212,8880,8880,false,NRT,Asia Pacific,Tokyo,95,11.37
158.101.149.122,2053,2053,true,NRT,Asia Pacific,Tokyo,305,11.37
155.248.174.71,8880,8880,false,NRT,Asia Pacific,Tokyo,305,11.37
150.230.105.228,8880,8880,false,HKG,Asia Pacific,Hong Kong,222,11.36
158.101.155.246,2087,2087,true,NRT,Asia Pacific,Tokyo,101,11.36
132.145.114.14,2095,2095,false,NRT,Asia Pacific,Tokyo,277,11.35
168.138.202.169,2086,2086,false,NRT,Asia Pacific,Tokyo,310,11.35
140.238.54.184,8080,8080,false,NRT,Asia Pacific,Tokyo,292,11.35
141.147.191.211,8443,8443,true,NRT,Asia Pacific,Tokyo,407,11.34
158.101.149.71,2082,2082,false,NRT,Asia Pacific,Tokyo,112,11.33
152.70.106.185,2052,2052,false,NRT,Asia Pacific,Tokyo,109,11.31
158.101.84.123,2052,2052,false,NRT,Asia Pacific,Tokyo,110,11.30
141.147.166.189,2052,2052,false,NRT,Asia Pacific,Tokyo,95,11.29
152.70.106.21,2053,2053,true,NRT,Asia Pacific,Tokyo,117,11.29
155.248.167.70,8880,8880,false,NRT,Asia Pacific,Tokyo,80,11.29
141.147.167.102,2082,2082,false,NRT,Asia Pacific,Tokyo,310,11.29
150.230.104.197,2095,2095,false,NRT,Asia Pacific,Tokyo,327,11.28
168.138.212.74,2086,2086,false,NRT,Asia Pacific,Tokyo,348,11.28
152.70.155.147,2052,2052,false,LAX,North America,Los Angeles,242,11.28
138.3.211.101,2083,2083,true,NRT,Asia Pacific,Tokyo,320,11.27
141.147.168.13,8880,8880,false,NRT,Asia Pacific,Tokyo,259,11.26
158.179.180.109,2083,2083,true,NRT,Asia Pacific,Tokyo,310,11.25
168.138.200.155,2083,2083,true,NRT,Asia Pacific,Tokyo,311,11.24
168.138.206.109,2095,2095,false,NRT,Asia Pacific,Tokyo,120,11.24
158.101.155.115,2095,2095,false,NRT,Asia Pacific,Tokyo,101,11.24
155.248.166.141,2083,2083,true,NRT,Asia Pacific,Tokyo,129,11.24
141.147.185.149,2082,2082,false,NRT,Asia Pacific,Tokyo,89,11.22
168.138.212.175,2052,2052,false,NRT,Asia Pacific,Tokyo,116,11.21
152.70.98.174,2053,2053,true,NRT,Asia Pacific,Tokyo,119,11.20
155.248.165.169,2096,2096,true,NRT,Asia Pacific,Tokyo,132,11.20
141.147.169.195,8880,8880,false,NRT,Asia Pacific,Tokyo,82,11.20
158.101.81.4,8880,8880,false,NRT,Asia Pacific,Tokyo,296,11.19
140.238.44.118,80,80,false,NRT,Asia Pacific,Tokyo,280,11.19
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,120,11.18
132.145.123.159,2083,2083,true,NRT,Asia Pacific,Tokyo,323,11.18
158.101.149.81,8880,8880,false,NRT,Asia Pacific,Tokyo,101,11.17
132.145.126.204,2096,2096,true,NRT,Asia Pacific,Tokyo,351,11.17
138.3.210.114,2096,2096,true,NRT,Asia Pacific,Tokyo,77,11.16
158.101.146.203,2086,2086,false,NRT,Asia Pacific,Tokyo,253,11.15
151.145.74.56,8080,8080,false,NRT,Asia Pacific,Tokyo,106,11.15
131.186.47.255,8880,8880,false,NRT,Asia Pacific,Tokyo,85,11.15
150.230.108.135,2086,2086,false,NRT,Asia Pacific,Tokyo,95,11.14
168.138.213.210,2095,2095,false,NRT,Asia Pacific,Tokyo,104,11.14
168.138.202.203,2087,2087,true,NRT,Asia Pacific,Tokyo,363,11.14
141.147.182.76,8080,8080,false,NRT,Asia Pacific,Tokyo,103,11.14
132.145.123.14,2096,2096,true,NRT,Asia Pacific,Tokyo,100,11.13
141.147.189.23,2095,2095,false,NRT,Asia Pacific,Tokyo,88,11.13
141.147.162.204,8880,8880,false,NRT,Asia Pacific,Tokyo,106,11.12
158.101.143.49,2096,2096,true,NRT,Asia Pacific,Tokyo,163,11.12
158.101.149.81,2053,2053,true,NRT,Asia Pacific,Tokyo,173,11.12
141.147.185.149,2095,2095,false,NRT,Asia Pacific,Tokyo,95,11.12
151.145.74.56,2095,2095,false,NRT,Asia Pacific,Tokyo,111,11.11
168.138.205.38,2083,2083,true,NRT,Asia Pacific,Tokyo,131,11.10
138.3.210.114,8080,8080,false,NRT,Asia Pacific,Tokyo,287,11.09
152.70.99.187,8080,8080,false,NRT,Asia Pacific,Tokyo,91,11.08
138.2.8.40,2096,2096,true,NRT,Asia Pacific,Tokyo,295,11.07
138.2.20.48,2095,2095,false,NRT,Asia Pacific,Tokyo,80,11.07
158.101.149.71,2083,2083,true,NRT,Asia Pacific,Tokyo,120,11.06
140.238.54.166,2086,2086,false,NRT,Asia Pacific,Tokyo,90,11.06
158.101.150.126,2052,2052,false,NRT,Asia Pacific,Tokyo,106,11.05
132.145.120.197,8080,8080,false,NRT,Asia Pacific,Tokyo,81,11.05
140.238.44.118,2086,2086,false,NRT,Asia Pacific,Tokyo,90,11.04
140.238.35.78,8880,8880,false,NRT,Asia Pacific,Tokyo,81,11.04
168.138.209.84,80,80,false,NRT,Asia Pacific,Tokyo,107,11.03
168.138.212.40,2053,2053,true,NRT,Asia Pacific,Tokyo,105,11.03
132.145.120.103,8880,8880,false,NRT,Asia Pacific,Tokyo,96,11.03
158.101.68.48,2052,2052,false,NRT,Asia Pacific,Tokyo,304,11.03
158.101.143.49,8443,8443,true,NRT,Asia Pacific,Tokyo,148,11.02
151.145.75.28,8880,8880,false,NRT,Asia Pacific,Tokyo,331,11.02
150.230.101.125,2086,2086,false,NRT,Asia Pacific,Tokyo,105,11.02
131.186.59.94,8080,8080,false,NRT,Asia Pacific,Tokyo,95,11.01
158.101.149.71,8880,8880,false,NRT,Asia Pacific,Tokyo,295,11.01
155.248.165.169,8443,8443,true,NRT,Asia Pacific,Tokyo,112,11.00
132.145.127.51,2095,2095,false,NRT,Asia Pacific,Tokyo,82,10.99
132.145.120.197,2082,2082,false,NRT,Asia Pacific,Tokyo,219,10.99
131.186.61.45,2082,2082,false,NRT,Asia Pacific,Tokyo,93,10.98
158.101.65.24,2095,2095,false,NRT,Asia Pacific,Tokyo,100,10.98
152.70.106.195,2095,2095,false,NRT,Asia Pacific,Tokyo,99,10.98
158.101.158.238,2086,2086,false,NRT,Asia Pacific,Tokyo,100,10.98
150.230.99.173,2095,2095,false,NRT,Asia Pacific,Tokyo,104,10.97
168.138.206.109,8443,8443,true,NRT,Asia Pacific,Tokyo,110,10.97
168.138.212.175,2095,2095,false,NRT,Asia Pacific,Tokyo,115,10.96
168.138.208.17,2096,2096,true,NRT,Asia Pacific,Tokyo,137,10.96
158.101.158.251,80,80,false,NRT,Asia Pacific,Tokyo,117,10.96
155.248.176.98,2082,2082,false,NRT,Asia Pacific,Tokyo,95,10.94
141.147.175.230,2083,2083,true,NRT,Asia Pacific,Tokyo,263,10.94
141.147.160.86,2096,2096,true,NRT,Asia Pacific,Tokyo,93,10.94
151.145.69.174,2082,2082,false,NRT,Asia Pacific,Tokyo,332,10.94
151.145.66.219,8080,8080,false,NRT,Asia Pacific,Tokyo,97,10.93
141.147.185.149,2083,2083,true,NRT,Asia Pacific,Tokyo,370,10.92
138.3.212.144,2082,2082,false,NRT,Asia Pacific,Tokyo,72,10.92
158.101.146.165,8443,8443,true,NRT,Asia Pacific,Tokyo,349,10.92
141.147.166.95,2083,2083,true,NRT,Asia Pacific,Tokyo,267,10.91
132.145.121.175,2086,2086,false,NRT,Asia Pacific,Tokyo,87,10.90
141.147.178.202,2052,2052,false,NRT,Asia Pacific,Tokyo,254,10.89
158.101.65.24,2087,2087,true,NRT,Asia Pacific,Tokyo,390,10.89
151.145.65.203,2095,2095,false,NRT,Asia Pacific,Tokyo,112,10.88
132.145.120.182,8880,8880,false,NRT,Asia Pacific,Tokyo,96,10.88
132.145.123.112,2087,2087,true,NRT,Asia Pacific,Tokyo,268,10.88
132.145.126.204,80,80,false,NRT,Asia Pacific,Tokyo,86,10.87
158.101.69.12,80,80,false,NRT,Asia Pacific,Tokyo,361,10.87
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,345,10.86
141.147.191.132,8080,8080,false,NRT,Asia Pacific,Tokyo,95,10.85
141.147.191.132,2096,2096,true,NRT,Asia Pacific,Tokyo,138,10.84
168.138.217.146,2087,2087,true,NRT,Asia Pacific,Tokyo,100,10.84
168.138.212.184,2083,2083,true,NRT,Asia Pacific,Tokyo,134,10.83
140.238.32.184,8880,8880,false,NRT,Asia Pacific,Tokyo,85,10.82
132.145.123.112,8080,8080,false,NRT,Asia Pacific,Tokyo,89,10.81
141.147.162.204,2087,2087,true,NRT,Asia Pacific,Tokyo,189,10.81
132.145.87.97,443,443,true,SIN,Asia Pacific,Singapore,113,10.81
140.238.51.89,8080,8080,false,NRT,Asia Pacific,Tokyo,79,10.80
140.238.58.42,80,80,false,NRT,Asia Pacific,Tokyo,296,10.79
168.138.196.237,8443,8443,true,NRT,Asia Pacific,Tokyo,282,10.79
151.145.69.105,8880,8880,false,HKG,Asia Pacific,Hong Kong,407,10.79
131.186.37.49,2095,2095,false,NRT,Asia Pacific,Tokyo,97,10.79
141.147.169.195,2053,2053,true,NRT,Asia Pacific,Tokyo,453,10.79
168.138.217.146,8880,8880,false,NRT,Asia Pacific,Tokyo,106,10.78
150.230.98.39,2052,2052,false,NRT,Asia Pacific,Tokyo,141,10.77
158.101.136.239,2083,2083,true,NRT,Asia Pacific,Tokyo,132,10.77
150.230.99.173,8080,8080,false,NRT,Asia Pacific,Tokyo,116,10.76
129.146.46.164,443,443,true,LAX,North America,Los Angeles,212,10.76
158.101.152.221,2052,2052,false,NRT,Asia Pacific,Tokyo,108,10.76
155.248.168.251,2082,2082,false,NRT,Asia Pacific,Tokyo,298,10.75
131.186.47.255,2083,2083,true,NRT,Asia Pacific,Tokyo,115,10.75
146.56.157.171,443,443,true,SIN,Asia Pacific,Singapore,121,10.74
141.147.174.7,2053,2053,true,NRT,Asia Pacific,Tokyo,94,10.74
168.138.212.74,8443,8443,true,NRT,Asia Pacific,Tokyo,135,10.74
158.179.182.19,80,80,false,NRT,Asia Pacific,Tokyo,368,10.73
158.101.154.242,80,80,false,NRT,Asia Pacific,Tokyo,361,10.72
150.230.47.17,443,443,true,SJC,North America,San Jose,173,10.71
158.179.183.2,8443,8443,true,NRT,Asia Pacific,Tokyo,333,10.69
132.145.127.21,2082,2082,false,NRT,Asia Pacific,Tokyo,346,10.69
150.230.106.21,2086,2086,false,NRT,Asia Pacific,Tokyo,116,10.68
138.2.18.11,8443,8443,true,NRT,Asia Pacific,Tokyo,118,10.68
140.238.41.253,2087,2087,true,NRT,Asia Pacific,Tokyo,93,10.67
141.147.185.149,2096,2096,true,NRT,Asia Pacific,Tokyo,318,10.67
168.138.206.236,2086,2086,false,NRT,Asia Pacific,Tokyo,276,10.67
138.2.19.122,2087,2087,true,NRT,Asia Pacific,Tokyo,84,10.67
138.3.216.67,2087,2087,true,NRT,Asia Pacific,Tokyo,341,10.66
165.1.79.60,8443,443,true,SJC,North America,San Jose,182,10.66
155.248.176.68,2082,2082,false,NRT,Asia Pacific,Tokyo,271,10.66
158.101.89.33,80,80,false,NRT,Asia Pacific,Tokyo,96,10.66
151.145.68.166,2052,2052,false,NRT,Asia Pacific,Tokyo,334,10.65
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,404,10.65
132.145.114.4,2082,2082,false,NRT,Asia Pacific,Tokyo,209,10.64
168.138.213.116,2086,2086,false,NRT,Asia Pacific,Tokyo,113,10.62
155.248.176.98,2083,2083,true,NRT,Asia Pacific,Tokyo,125,10.62
158.101.88.214,8080,8080,false,NRT,Asia Pacific,Tokyo,97,10.61
168.138.209.244,8080,8080,false,NRT,Asia Pacific,Tokyo,347,10.61
151.145.68.166,2082,2082,false,NRT,Asia Pacific,Tokyo,304,10.61
155.248.160.116,2083,2083,true,NRT,Asia Pacific,Tokyo,99,10.60
138.2.2.199,8443,8443,true,NRT,Asia Pacific,Tokyo,79,10.60
141.147.179.211,8443,8443,true,NRT,Asia Pacific,Tokyo,414,10.59
168.138.217.146,2096,2096,true,NRT,Asia Pacific,Tokyo,109,10.58
155.248.162.160,2096,2096,true,NRT,Asia Pacific,Tokyo,133,10.58
140.238.36.216,8080,8080,false,NRT,Asia Pacific,Tokyo,293,10.57
168.138.202.145,8443,8443,true,NRT,Asia Pacific,Tokyo,334,10.57
168.138.212.74,2083,2083,true,NRT,Asia Pacific,Tokyo,321,10.55
141.147.176.200,2052,2052,false,NRT,Asia Pacific,Tokyo,92,10.54
138.2.13.200,2096,2096,true,NRT,Asia Pacific,Tokyo,345,10.53
168.138.196.237,2082,2082,false,NRT,Asia Pacific,Tokyo,116,10.53
132.145.120.182,2087,2087,true,NRT,Asia Pacific,Tokyo,77,10.52
155.248.160.116,8080,8080,false,NRT,Asia Pacific,Tokyo,299,10.52
155.248.176.98,8443,8443,true,NRT,Asia Pacific,Tokyo,114,10.48
158.101.157.173,2095,2095,false,NRT,Asia Pacific,Tokyo,302,10.48
155.248.166.141,8080,8080,false,NRT,Asia Pacific,Tokyo,109,10.47
152.67.250.155,443,443,true,SJC,North America,San Jose,179,10.47
158.179.190.253,2053,2053,true,NRT,Asia Pacific,Tokyo,124,10.47
141.147.169.131,8080,8080,false,NRT,Asia Pacific,Tokyo,93,10.46
141.147.170.160,8080,8080,false,NRT,Asia Pacific,Tokyo,275,10.46
132.145.127.51,2083,2083,true,NRT,Asia Pacific,Tokyo,87,10.46
158.101.146.160,2053,2053,true,NRT,Asia Pacific,Tokyo,295,10.46
193.123.69.77,443,443,true,CDG,Europe,Paris,81,10.45
151.145.67.9,2087,2087,true,NRT,Asia Pacific,Tokyo,110,10.45
131.186.47.255,2052,2052,false,NRT,Asia Pacific,Tokyo,86,10.45
168.138.202.145,8880,8880,false,NRT,Asia Pacific,Tokyo,308,10.43
158.179.183.0,443,443,true,SIN,Asia Pacific,Singapore,109,10.43
155.248.162.160,8080,8080,false,NRT,Asia Pacific,Tokyo,94,10.43
140.238.61.78,2095,2095,false,NRT,Asia Pacific,Tokyo,331,10.42
168.138.200.155,80,80,false,NRT,Asia Pacific,Tokyo,117,10.42
158.101.140.255,8080,8080,false,NRT,Asia Pacific,Tokyo,104,10.41
158.101.139.42,2096,2096,true,NRT,Asia Pacific,Tokyo,118,10.39
168.138.194.121,8080,8080,false,NRT,Asia Pacific,Tokyo,343,10.37
158.179.186.234,2086,2086,false,NRT,Asia Pacific,Tokyo,110,10.36
151.145.65.8,2052,2052,false,NRT,Asia Pacific,Tokyo,111,10.36
158.101.84.123,2053,2053,true,NRT,Asia Pacific,Tokyo,104,10.34
150.230.98.39,80,80,false,NRT,Asia Pacific,Tokyo,96,10.32
131.186.46.104,443,443,true,SIN,Asia Pacific,Singapore,108,10.31
168.138.208.24,8080,8080,false,NRT,Asia Pacific,Tokyo,106,10.30
152.70.106.195,2082,2082,false,NRT,Asia Pacific,Tokyo,95,10.30
132.145.127.51,2086,2086,false,NRT,Asia Pacific,Tokyo,83,10.29
138.3.222.204,2083,2083,true,NRT,Asia Pacific,Tokyo,87,10.29
141.147.183.96,80,80,false,NRT,Asia Pacific,Tokyo,93,10.28
155.248.167.70,2087,2087,true,NRT,Asia Pacific,Tokyo,360,10.28
131.186.47.223,8080,8080,false,NRT,Asia Pacific,Tokyo,78,10.26
138.3.223.70,2083,2083,true,NRT,Asia Pacific,Tokyo,287,10.25
155.248.168.251,2083,2083,true,NRT,Asia Pacific,Tokyo,268,10.25
192.9.246.112,8443,443,true,SJC,North America,San Jose,184,10.25
132.145.123.112,2095,2095,false,NRT,Asia Pacific,Tokyo,297,10.23
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,414,10.23
158.101.150.126,2053,2053,true,NRT,Asia Pacific,Tokyo,323,10.23
155.248.160.83,2052,2052,false,NRT,Asia Pacific,Tokyo,110,10.23
151.145.70.28,2052,2052,false,NRT,Asia Pacific,Tokyo,100,10.22
140.238.32.238,8880,8880,false,NRT,Asia Pacific,Tokyo,265,10.22
158.101.68.100,80,80,false,NRT,Asia Pacific,Tokyo,124,10.22
168.138.200.159,2086,2086,false,NRT,Asia Pacific,Tokyo,325,10.21
132.145.124.198,2082,2082,false,NRT,Asia Pacific,Tokyo,308,10.21
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,190,10.20
168.138.197.222,2052,2052,false,NRT,Asia Pacific,Tokyo,114,10.20
150.230.106.21,8880,8880,false,NRT,Asia Pacific,Tokyo,330,10.18
158.101.131.218,2096,2096,true,NRT,Asia Pacific,Tokyo,334,10.17
141.147.164.54,80,80,false,NRT,Asia Pacific,Tokyo,106,10.17
138.2.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,275,10.15
158.179.188.175,2082,2082,false,NRT,Asia Pacific,Tokyo,130,10.15
132.145.120.197,2083,2083,true,NRT,Asia Pacific,Tokyo,302,10.15
158.101.159.181,2096,2096,true,NRT,Asia Pacific,Tokyo,114,10.14
141.147.166.95,2095,2095,false,NRT,Asia Pacific,Tokyo,103,10.14
146.235.210.182,8443,443,true,SJC,North America,San Jose,184,10.14
158.179.189.106,2082,2082,false,NRT,Asia Pacific,Tokyo,106,10.14
152.70.106.195,2053,2053,true,NRT,Asia Pacific,Tokyo,309,10.12
138.3.218.160,2052,2052,false,NRT,Asia Pacific,Tokyo,290,10.11
152.70.123.225,8443,443,true,SJC,North America,San Jose,183,10.10
141.147.185.149,2087,2087,true,NRT,Asia Pacific,Tokyo,122,10.10
140.238.50.99,2086,2086,false,NRT,Asia Pacific,Tokyo,106,10.09
158.101.147.4,2083,2083,true,NRT,Asia Pacific,Tokyo,134,10.08
158.101.70.155,2083,2083,true,NRT,Asia Pacific,Tokyo,120,10.07
155.248.165.169,2083,2083,true,NRT,Asia Pacific,Tokyo,325,10.05
155.248.174.71,2082,2082,false,NRT,Asia Pacific,Tokyo,99,10.05
155.248.168.251,2087,2087,true,NRT,Asia Pacific,Tokyo,121,10.05
155.248.176.68,8080,8080,false,NRT,Asia Pacific,Tokyo,327,10.05
158.101.65.24,8880,8880,false,NRT,Asia Pacific,Tokyo,299,10.04
168.138.209.84,2083,2083,true,NRT,Asia Pacific,Tokyo,111,10.04
140.238.54.182,8080,8080,false,NRT,Asia Pacific,Tokyo,262,10.04
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,365,10.03
158.101.155.158,2052,2052,false,NRT,Asia Pacific,Tokyo,89,10.02
168.138.213.116,2082,2082,false,NRT,Asia Pacific,Tokyo,105,10.02
158.101.90.190,2096,2096,true,NRT,Asia Pacific,Tokyo,119,10.02
141.147.167.40,2095,2095,false,NRT,Asia Pacific,Tokyo,96,10.02
131.186.34.11,8080,8080,false,NRT,Asia Pacific,Tokyo,95,10.01
168.138.212.184,8080,8080,false,NRT,Asia Pacific,Tokyo,122,10.01
158.101.68.48,2083,2083,true,NRT,Asia Pacific,Tokyo,354,10.01
141.147.179.211,2095,2095,false,NRT,Asia Pacific,Tokyo,91,10.00
168.138.208.24,2052,2052,false,NRT,Asia Pacific,Tokyo,279,9.99
132.145.117.216,2095,2095,false,NRT,Asia Pacific,Tokyo,102,9.99
132.145.114.4,2095,2095,false,NRT,Asia Pacific,Tokyo,306,9.98
168.138.196.164,8880,8880,false,HKG,Asia Pacific,Hong Kong,446,9.97
131.186.45.88,8080,8080,false,NRT,Asia Pacific,Tokyo,254,9.97
158.101.69.144,8443,8443,true,NRT,Asia Pacific,Tokyo,109,9.97
141.147.160.221,8080,8080,false,NRT,Asia Pacific,Tokyo,301,9.97
158.101.69.144,2083,2083,true,NRT,Asia Pacific,Tokyo,104,9.96
